"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"George Springer  RF","4","0","1","0","0","0","4",".236",".354",".419",".773","15","9","0.008","0.75","0.060","-0.052","-0.1","0","0","2B"
"Jonathan Villar  LF","4","1","1","0","0","3","4",".263",".317",".368",".686","16","12","-0.033","1.05","0.048","-0.080","-0.2","1","0",""
"Jose Altuve  2B","4","0","2","0","0","2","4",".300",".340",".409",".749","14","10","0.091","1.25","0.162","-0.071","0.8","2","2","2B"
"Evan Gattis  DH","4","0","0","0","0","2","4",".230",".259",".469",".728","19","14","-0.159","1.36","0.000","-0.159","-1.3","","",""
"Chris Carter  1B","3","0","0","0","0","2","4",".195",".304",".379",".683","17","11","-0.086","1.12","0.049","-0.136","-0.8","11","1","HBP"
"Carlos Correa  SS","4","0","1","1","0","1","4",".250",".250",".250",".500","13","9","0.022","1.65","0.118","-0.095","0.2","1","3",""
"Hank Conger  C","3","0","0","0","1","2","4",".200",".314",".400",".714","15","10","-0.039","1.19","0.028","-0.067","-0.3","7","3",""
"Marwin Gonzalez  3B","3","0","0","0","0","2","3",".221",".228",".344",".572","13","10","-0.127","1.70","0.000","-0.127","-1.1","0","2",""
"Jake Marisnick  CF","3","0","0","0","0","2","3",".259",".300",".405",".705","13","9","-0.080","1.08","0.000","-0.080","-0.6","2","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Lance McCullers  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tony Sipp  P","","","","","","","","","","","","","","","","","","","0","0",""
