"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brian Roberts  2B","4","0","0","0","0","1","4",".269",".259",".269",".528","10","8","-0.073","0.72","0.000","-0.073","-0.8","1","1",""
"J.J. Hardy  SS","4","0","0","0","0","1","4",".250",".289",".429",".717","14","9","-0.059","0.60","0.000","-0.059","-0.6","1","4",""
"Chris Davis  RF","4","0","0","0","0","3","4",".288",".335",".507",".842","18","12","-0.042","0.42","0.000","-0.042","-0.5","0","0",""
"Adam Jones  CF","3","0","0","0","0","0","3",".307",".356",".577",".933","15","12","-0.043","0.58","0.000","-0.043","-0.5","5","0",""
"Matt Wieters  C","3","0","0","0","0","3","3",".249",".335",".434",".769","13","10","-0.049","0.66","0.000","-0.049","-0.5","6","1",""
"Mark Reynolds  1B","3","0","0","0","0","1","3",".233",".357",".413",".770","6","6","-0.042","0.57","0.000","-0.042","-0.5","7","0",""
"Wilson Betemit  3B","2","0","1","0","1","1","3",".238",".309",".409",".718","14","7","0.005","0.59","0.029","-0.024","0.1","1","1",""
"Steve Pearce  LF","3","0","0","0","0","2","3",".297",".317",".459",".777","9","7","-0.061","0.79","0.000","-0.061","-0.6","3","0",""
"Jake Arrieta  P","1","0","0","0","1","0","2",".000",".250",".000",".250","11","6","-0.019","0.90","0.014","-0.033","-0.1","0","0",""
"Nick Johnson  PH","1","0","0","0","0","1","1",".200",".304",".400",".704","4","4","-0.007","0.26","0.000","-0.007","-0.2","","",""
"Kevin Gregg  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
