"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Xavier Avery  LF","4","1","2","1","0","2","4",".313",".389",".469",".858","24","15","0.076","1.02","0.116","-0.040","1.0","3","0","SB"
"J.J. Hardy  SS","4","0","0","0","0","1","4",".253",".298",".477",".775","16","10","-0.076","0.90","0.000","-0.076","-1.0","1","1",""
"Nick Markakis  RF","4","0","1","1","0","1","4",".257",".333",".467",".800","16","9","0.043","0.72","0.084","-0.042","0.3","2","0",""
"Adam Jones  CF","4","0","1","0","0","2","4",".308",".353",".610",".964","20","14","-0.066","0.52","0.003","-0.068","-0.4","3","0","GDP"
"Wilson Betemit  3B","4","1","0","0","0","2","4",".219",".280",".421",".701","22","11","0.039","0.38","0.057","-0.018","0.1","0","0",""
"Chris Davis  1B","4","1","2","0","0","1","4",".293",".331",".459",".790","17","10","0.052","0.93","0.102","-0.050","1.4","5","1",""
"Robert Andino  2B","3","0","0","1","1","0","4",".264",".314",".372",".686","13","8","-0.032","0.74","0.006","-0.038","-0.1","3","3",""
"Luis Exposito  C","1","0","0","0","2","1","3",".071",".235",".071",".307","17","6","0.013","0.59","0.025","-0.013","0.2","7","0",""
"Nick Johnson  PH","1","0","0","0","0","0","1",".175",".288",".351",".639","5","3","-0.012","0.42","0.000","-0.012","-1.5","","","GDP"
"Wei-Yin Chen  P","2","0","0","0","0","2","2",".000",".000",".000",".000","7","6","-0.087","1.15","0.000","-0.087","-1.0","0","1",""
"Darren O'Day  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Bill Hall  PH","1","0","0","0","0","1","1",".167",".500",".667","1.167","7","6","-0.020","0.69","0.000","-0.020","-0.2","","",""
"Dana Eveland  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
