"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Endy Chavez  LF","5","0","0","0","0","0","5",".109",".163",".130",".294","15","9","-0.166","1.01","0.000","-0.166","-2.3","1","0",""
"J.J. Hardy  SS","5","0","2","0","0","0","5",".196",".252",".361",".613","14","12","0.044","0.67","0.090","-0.046","-0.1","0","5","2B,GDP"
"Nick Markakis  RF","5","1","2","1","0","0","5",".260",".330",".427",".757","14","8","0.136","0.72","0.167","-0.031","1.3","2","0","HR,2B"
"Adam Jones  CF","3","1","0","0","1","1","5",".316",".362",".582",".944","18","9","-0.142","0.75","0.011","-0.152","-1.0","4","0","HBP"
"Matt Wieters  C","4","2","3","2","1","0","5",".303",".391",".618","1.009","19","8","0.147","1.01","0.190","-0.042","2.3","10","0","HR,2B"
"Chris Davis  1B","4","1","0","0","1","2","5",".316",".368",".595",".963","18","10","-0.037","1.09","0.068","-0.105","-1.2","7","0",""
"Nick Johnson  DH","5","0","2","1","0","0","5",".114",".205",".200",".405","23","15","0.034","0.65","0.070","-0.036","0.5","","","2B"
"Mark Reynolds  3B","3","0","0","0","1","1","4",".136",".260",".197",".457","16","8","-0.039","0.92","0.016","-0.055","-0.5","2","0",""
"Robert Andino  2B","3","0","3","1","1","0","4",".342",".388",".443",".831","17","12","0.105","0.94","0.105","0.000","1.4","1","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jake Arrieta  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jim Johnson  P","","","","","","","","","","","","","","","","","","","0","0",""
