"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Endy Chavez  LF","3","0","0","0","0","1","3",".067",".125",".067",".192","7","7","-0.163","2.21","0.000","-0.163","-1.5","0","0",""
"Nolan Reimold  PH-LF","3","2","2","2","0","1","3",".353",".353",".706","1.059","12","7","0.083","1.21","0.117","-0.035","1.4","1","0","HR"
"J.J. Hardy  SS","5","1","1","0","1","0","6",".179",".273",".333",".606","26","13","-0.088","1.34","0.056","-0.144","0.4","2","2",""
"Nick Markakis  RF","6","1","1","0","0","3","6",".211",".326",".474",".800","21","15","-0.121","1.34","0.061","-0.182","-1.5","0","0","2B"
"Adam Jones  CF","6","2","2","1","0","1","6",".341",".386",".683","1.069","23","14","0.286","1.14","0.403","-0.118","-0.3","5","0","HR"
"Matt Wieters  C","4","2","3","5","2","1","6",".344",".462",".750","1.212","31","15","0.220","1.20","0.237","-0.017","5.0","11","0","2·HR"
"Nick Johnson  DH","4","0","0","0","0","2","4",".000",".158",".000",".158","15","10","-0.171","1.56","0.000","-0.171","-1.4","","",""
"Ronny Paulino  PH","2","0","0","0","0","1","2",".467",".467",".533","1.000","5","4","-0.066","1.18","0.000","-0.066","-0.3","","",""
"Mark Reynolds  3B","4","1","1","1","1","1","5",".172",".294",".276",".570","29","15","0.420","1.55","0.481","-0.061","2.1","0","1","2B"
"Chris Davis  1B","5","1","3","1","0","2","5",".387",".406",".613","1.019","21","16","0.047","1.42","0.165","-0.118","0.2","6","3","2B"
"Robert Andino  2B","4","0","2","0","1","2","5",".324",".359",".486",".845","25","14","0.012","1.59","0.100","-0.088","0.7","2","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jake Arrieta  P","","","","","","","","","","","","","","","","","","","1","3",""
"Matt Lindstrom  P","","","","","","","","","","","","","","","","","","","1","0",""
"Pedro Strop  P","","","","","","","","","","","","","","","","","","","1","1",""
