"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Freddy Garcia, W (8-3)","7","6","3","3","1","6","0","4.85","28","98","64","34","12","18","10","11","9","0","58","","","0.040","1.24","0.4"
"Matt Thornton, H (8)","1","1","0","0","0","2","0","3.34","4","14","10","3","5","2","0","2","2","0","","0","0","0.086","2.12","0.5"
"J.J. Putz, S (1)","1","1","0","0","0","2","0","2.19","4","12","10","3","2","5","1","1","1","0","","0","0","0.039","0.97","0.5"
