"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"John Danks, W (6-5)","8","4","2","2","3","6","1","3.18","29","108","70","40","9","21","11","9","2","0","69","","","0.243","0.77","1.8"
"Tony Pena","1","1","0","0","0","0","0","4.32","3","8","6","4","0","2","2","1","0","0","","0","0","0.007","0.22","0.5"
