"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Freddy Garcia","6","4","1","1","2","5","0","4.74","24","92","62","32","13","17","8","9","2","0","63","","","0.202","1.44","1.9"
"J.J. Putz","1","0","0","0","0","1","0","2.92","3","11","9","4","3","2","1","1","0","0","","0","0","0.086","1.15","0.5"
"Sergio Santos","0.2","2","0","0","0","2","0","3.08","4","18","12","8","2","2","1","1","1","0","","0","0","-0.009","2.78","-0.1"
"Matt Thornton, W (5-4)","1.1","0","0","0","0","3","0","2.89","4","15","11","6","4","1","0","1","0","0","","2","0","0.304","2.90","1.1"
