"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Mark Buehrle, L (6-7)","6.1","10","3","3","5","2","0","4.58","30","110","67","40","7","20","14","9","3","0","38","","","-0.125","0.82","-0.9"
"Sergio Santos","1.2","2","0","0","0","0","0","2.22","6","15","11","8","1","2","3","3","1","0","","2","0","0.075","0.47","1.9"
