"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"J.A. Happ, L (4-4)","6.1","9","3","2","2","10","1","4.37","31","113","78","40","16","22","13","6","2","0","53","","","-0.042","1.20","-0.2"
"Fernando Rodriguez","0","0","0","0","1","0","0","3.78","1","4","0","","0","0","0","0","0","0","","2","0","-0.002","1.27","-0.2"
"Xavier Cedeno","0","0","0","0","1","0","0","","1","6","2","0","0","2","0","0","0","0","","3","1","-0.063","1.95","-1.0"
"Enerio Del Rosario","1.2","3","2","2","1","1","0","9.00","8","28","20","13","2","5","3","3","1","0","","3","0","0.016","0.29","-0.0"
