"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bud Norris, L (5-2)","1.2","7","9","9","3","2","1","4.52","15","52","30","17","5","8","2","8","5","0","4","","","-0.421","0.61","-7.1"
"Rhiner Cruz","1.1","1","0","0","0","1","0","3.12","5","24","14","6","3","5","1","3","2","0","","1","1","-0.010","0.10","-0.2"
"David Carpenter","1","2","1","1","0","0","0","4.34","4","14","9","5","2","2","2","2","1","0","","0","0","-0.016","0.21","-0.4"
"Xavier Cedeno","1","1","0","0","0","1","0","3.86","4","9","6","4","1","1","3","0","0","0","","0","0","0.005","0.10","0.6"
"Brandon Lyon","1","1","1","1","1","1","1","1.77","5","18","12","7","0","5","1","2","0","0","","0","0","-0.006","0.03","-0.4"
"Fernando Rodriguez","1","2","0","0","0","2","0","3.79","5","23","16","8","4","4","0","3","2","0","","0","0","0.002","0.03","0.6"
"Wesley Wright","1","1","0","0","1","0","0","2.57","5","13","7","5","0","2","1","3","3","0","","0","0","0.001","0.02","0.6"
