"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bud Norris, L (1-1)","5.2","9","7","7","2","6","3","5.84","28","102","63","42","13","8","9","11","3","0","27","","","-0.420","1.21","-4.1"
"Fernando Rodriguez","1.1","3","1","1","0","1","0","4.15","7","28","16","9","3","4","0","6","3","0","","0","0","-0.010","0.12","-0.4"
"Brett Myers","1","1","1","1","0","0","1","2.25","4","9","9","5","1","3","2","2","0","0","","0","0","-0.027","0.12","-0.5"
