"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Lucas Harrell","5","5","1","1","4","4","0","4.43","23","104","63","37","9","17","8","7","4","0","53","","","0.079","1.30","1.1"
"Fernando Abad","1","2","1","1","0","2","0","3.26","5","20","15","6","3","6","1","2","1","0","","0","0","-0.084","0.74","-0.6"
"Brandon Lyon","1","1","0","0","1","0","0","3.15","5","28","18","15","2","1","3","1","0","0","","0","0","0.018","0.34","0.4"
"Enerio Del Rosario","1","0","0","0","0","1","0","7.00","3","10","5","2","2","1","0","2","0","0","","0","0","0.011","0.13","0.4"
"Wilton Lopez","2","2","0","0","0","1","0","2.36","8","29","19","13","5","1","6","1","1","0","","0","0","0.242","2.00","0.8"
"Fernando Rodriguez","1","0","0","0","2","1","0","6.42","5","21","10","8","1","1","1","1","0","0","","0","0","0.121","2.92","0.4"
"Brett Myers, L (0-4)","0","3","1","1","0","0","0","3.64","3","10","7","5","1","1","2","1","1","0","","0","0","-0.379","2.96","-2.0"
