"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Coco Crisp  CF","4","0","0","0","0","0","4",".290",".388",".491",".879","14","9","-0.070","0.70","0.000","-0.070","-0.8","5","0",""
"John Jaso  C","3","1","2","0","1","1","4",".269",".358",".338",".696","24","12","0.067","0.75","0.086","-0.019","0.8","8","0",""
"Yoenis Cespedes  LF","4","1","1","0","0","1","4",".239",".308",".479",".787","13","9","0.023","1.08","0.089","-0.066","-0.7","2","0","GDP"
"Jed Lowrie  SS","4","2","2","0","0","0","4",".319",".398",".444",".843","14","8","0.142","1.31","0.166","-0.024","0.9","2","1",""
"Josh Donaldson  3B","4","1","3","2","0","0","4",".332",".402",".529",".931","14","7","0.244","1.46","0.260","-0.016","2.3","0","2",""
"Seth Smith  RF","2","0","0","0","0","0","2",".275",".355",".438",".793","10","6","-0.100","1.48","0.000","-0.100","-0.8","0","0","GDP"
"Chris Young  PH-RF","2","0","0","0","0","0","2",".187",".269",".367",".636","8","6","-0.031","0.54","0.000","-0.031","-0.9","1","0",""
"Brandon Moss  1B","4","1","1","3","0","1","4",".225",".328",".428",".756","8","7","0.078","0.69","0.118","-0.040","1.8","7","0","HR"
"Eric Sogard  2B","3","0","1","0","0","0","4",".259",".324",".326",".650","12","8","-0.046","0.45","0.005","-0.051","0.2","2","1","SB,HBP"
"Bartolo Colon  P","3","0","0","0","0","2","3",".000",".000",".000",".000","14","11","-0.038","0.52","0.000","-0.038","-0.6","0","2",""
"Ryan Cook  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Nate Freiman  PH","1","0","0","0","0","0","1",".264",".341",".431",".772","2","1","-0.001","0.04","0.000","-0.001","-0.4","","",""
"Jesse Chavez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
