"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"John Jaso  DH","1","1","0","0","2","0","3",".259",".351",".341",".692","16","6","0.041","0.87","0.062","-0.022","0.4","","",""
"Luke Montz  PH","2","0","0","0","0","1","2",".231",".231",".615",".846","8","5","-0.061","1.12","0.000","-0.061","-0.7","","",""
"Seth Smith  LF","5","0","1","0","0","2","5",".279",".359",".442",".801","18","13","-0.004","1.14","0.102","-0.106","-0.2","2","0",""
"Jed Lowrie  SS","4","0","0","0","0","0","4",".311",".401",".479",".880","16","10","-0.116","1.03","0.000","-0.116","-1.2","2","3",""
"Yoenis Cespedes  CF","3","1","1","2","0","0","4",".243",".330",".541",".870","12","6","0.066","0.96","0.109","-0.043","0.7","1","0","HR,SF"
"Brandon Moss  1B","4","1","2","0","0","1","4",".299",".398",".474",".872","12","9","-0.003","0.63","0.031","-0.035","0.1","6","0","2B"
"Josh Donaldson  3B","3","0","1","1","1","2","4",".303",".387",".487",".874","24","14","0.036","0.85","0.058","-0.022","1.0","1","0",""
"Josh Reddick  RF","4","0","1","0","0","2","4",".152",".266",".250",".516","16","11","-0.103","1.69","0.042","-0.145","-0.8","0","0",""
"Derek Norris  C","4","0","1","0","0","2","4",".246",".397",".328",".725","14","8","0.019","1.05","0.086","-0.068","-0.1","11","0","2B"
"Eric Sogard  2B","2","0","0","0","0","1","2",".227",".293",".280",".573","7","6","-0.045","0.93","0.000","-0.045","-0.4","1","0",""
"Adam Rosales  PH-2B","2","0","1","0","0","0","2",".289",".341",".447",".789","7","5","-0.051","1.11","0.010","-0.061","-0.0","0","2","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Jarrod Parker  P","","","","","","","","","","","","","","","","","","","0","0",""
"Chris Resop  P","","","","","","","","","","","","","","","","","","","0","0",""
"Evan Scribner  P","","","","","","","","","","","","","","","","","","","0","0",""
