"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Maicer Izturis  3B","4","0","1","1","0","1","5",".275",".337",".396",".733","16","11","-0.052","0.96","0.045","-0.097","0.3","1","2","2B,HBP"
"Torii Hunter  RF","5","0","1","1","0","1","5",".235",".309",".381",".691","20","11","0.034","1.06","0.127","-0.093","-0.6","2","0",""
"Bobby Abreu  DH","4","0","2","0","1","1","5",".264",".376",".355",".732","23","13","0.007","0.59","0.055","-0.049","-0.2","","","3B,SB"
"Vernon Wells  LF","5","0","1","0","0","0","5",".215",".248",".397",".646","16","8","-0.120","0.79","0.003","-0.123","-0.7","2","0","SB"
"Howie Kendrick  2B","4","1","0","0","1","1","5",".301",".360",".450",".809","18","9","-0.025","0.68","0.037","-0.062","-0.6","2","4",""
"Erick Aybar  SS","5","2","3","0","0","0","5",".286",".320",".431",".751","14","12","0.169","0.89","0.192","-0.023","1.2","3","2","2B,2·SB"
"Mark Trumbo  1B","3","1","1","1","1","2","4",".257",".301",".483",".783","16","11","0.027","1.20","0.076","-0.049","0.9","8","3","2B,IW"
"Peter Bourjos  CF","0","1","0","1","1","0","4",".265",".319",".395",".714","13","6","0.228","1.75","0.230","-0.002","1.7","3","0","2·SB,2·HBP,SH"
"Jeff Mathis  C","3","0","0","1","0","2","4",".187",".230",".269",".499","12","9","-0.116","1.73","0.025","-0.141","-1.6","3","0","SF"
"","","","","","","","","","","","","","","","","","","","","",""
"Dan Haren  P","","","","","","","","","","","","","","","","","","","3","2",""
