"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Maicer Izturis  3B","4","0","0","0","0","0","4",".279",".339",".396",".735","14","11","-0.093","0.69","0.000","-0.093","-1.5","1","1","GDP"
"Peter Bourjos  CF","4","0","0","0","0","2","4",".268",".321",".432",".753","18","10","-0.048","0.47","0.000","-0.048","-0.8","1","0",""
"Howie Kendrick  2B","3","1","0","0","1","1","4",".287",".340",".467",".807","20","9","-0.021","0.28","0.007","-0.029","0.0","0","2",""
"Torii Hunter  DH","3","0","0","0","1","1","4",".260",".337",".417",".754","14","8","-0.021","0.33","0.006","-0.027","-0.6","","",""
"Mark Trumbo  1B","4","0","1","0","0","2","4",".254",".293",".473",".766","17","11","0.003","0.38","0.027","-0.024","-0.3","10","0",""
"Vernon Wells  LF","4","0","1","1","0","0","4",".217",".249",".399",".649","10","8","-0.034","0.46","0.003","-0.037","0.5","4","0","3B"
"Mike Trout  RF","4","1","1","0","0","2","4",".217",".276",".406",".682","12","10","-0.025","0.45","0.013","-0.039","-0.7","3","0",""
"Erick Aybar  SS","3","0","1","0","0","1","3",".275",".313",".408",".721","9","6","0.007","0.51","0.032","-0.025","0.1","3","3",""
"Bobby Wilson  C","0","0","0","1","1","0","2",".198",".269",".302",".571","14","8","-0.006","0.65","0.007","-0.013","0.2","1","3","SF"
"Alberto Callaspo  PH","0","0","0","0","1","0","1",".283",".361",".364",".726","7","3","0.024","0.50","0.024","0.000","0.4","","",""
"Jeff Mathis  C","0","0","0","0","0","0","0",".181",".231",".272",".503","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Ervin Santana  P","","","","","","","","","","","","","","","","","","","0","1",""
"Garrett Richards  P","","","","","","","","","","","","","","","","","","","0","0",""
