"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Maicer Izturis  2B","4","2","1","1","1","0","5",".268",".330",".377",".708","24","12","0.120","1.31","0.211","-0.092","0.4","0","2","2B,SB"
"Torii Hunter  RF","3","0","1","1","1","2","5",".236",".312",".382",".694","26","11","0.097","1.19","0.174","-0.077","0.5","7","0","2B,CS,HBP"
"Bobby Abreu  DH","4","1","0","0","1","2","5",".268",".382",".351",".733","23","10","-0.114","1.24","0.007","-0.122","-1.0","","","IW"
"Vernon Wells  LF","5","1","3","4","0","0","5",".223",".254",".413",".668","11","8","0.152","1.10","0.210","-0.058","3.7","2","0","HR,SB"
"Alberto Callaspo  3B","5","0","1","0","0","0","5",".287",".363",".358",".721","17","11","0.006","0.83","0.065","-0.060","-0.2","0","4",""
"Erick Aybar  SS","4","0","1","0","0","0","4",".284",".319",".435",".754","8","6","-0.076","0.99","0.013","-0.089","-0.8","0","3",""
"Mark Trumbo  1B","4","0","0","0","0","1","4",".256",".302",".475",".777","12","9","-0.017","1.40","0.071","-0.088","-0.2","13","0",""
"Mike Trout  CF","4","2","2","0","0","0","4",".176",".243",".235",".479","12","9","0.061","1.43","0.149","-0.089","0.6","2","0","2B,SB"
"Jeff Mathis  C","2","0","0","0","0","0","4",".186",".233",".269",".503","9","5","-0.177","2.06","0.000","-0.177","-1.6","3","0","2·SH"
"","","","","","","","","","","","","","","","","","","","","",""
"Ervin Santana  P","","","","","","","","","","","","","","","","","","","0","1",""
"Hisanori Takahashi  P","","","","","","","","","","","","","","","","","","","0","1",""
