"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Maicer Izturis  3B","3","2","1","0","1","1","5",".287",".350",".397",".746","22","13","0.049","0.76","0.066","-0.017","0.0","1","0","HBP,GDP"
"Erick Aybar  SS","5","1","1","3","0","1","5",".277",".313",".400",".713","13","12","0.199","0.90","0.233","-0.034","1.8","1","6","3B,GDP"
"Torii Hunter  RF","5","0","1","0","0","2","5",".232",".307",".364",".671","21","15","-0.023","0.46","0.028","-0.050","0.0","5","0",""
"Vernon Wells  LF","4","1","3","3","0","0","4",".202",".241",".344",".585","9","6","0.111","0.48","0.119","-0.008","2.3","3","0","HR"
"Howie Kendrick  2B","4","0","0","0","0","2","4",".301",".363",".476",".839","14","9","-0.034","0.31","0.000","-0.034","-1.0","2","3",""
"Mark Trumbo  1B","4","1","1","0","0","0","4",".254",".300",".466",".766","12","11","0.024","0.33","0.033","-0.009","-0.1","7","0",""
"Peter Bourjos  CF","4","1","2","0","0","0","4",".254",".308",".392",".699","14","11","0.052","0.51","0.063","-0.010","0.2","3","0",""
"Jeff Mathis  C","4","1","1","1","0","1","4",".197",".235",".291",".527","14","10","-0.042","0.59","0.017","-0.059","-0.0","5","0","HR"
"Tyler Chatwood  P","1","0","1","0","0","0","3","1.000","1.000","1.000","2.000","4","3","-0.027","0.76","0.003","-0.030","-0.1","0","0","2·SH"
"Alberto Callaspo  PH","1","0","0","0","0","1","1",".283",".355",".370",".725","6","3","0.000","0.00","0.000","0.000","-0.1","","",""
"Bobby Cassevah  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Scott Downs  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
