"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"R.A. Dickey, W (5-7)","8.1","2","0","0","2","5","0","4.66","29","103","68","40","8","20","11","11","4","0","82","","","0.279","0.56","2.9"
"Casey Janssen, S (12)","0.2","0","0","0","0","0","0","1.93","1","4","3","3","0","0","1","0","0","0","","2","0","0.034","1.06","0.8"
