"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Todd Redmond, W (3-2)","5","4","3","3","0","2","2","4.40","19","71","51","31","5","15","7","10","7","0","49","","","0.030","0.60","-0.7"
"Neil Wagner, H (8)","1","3","1","1","1","0","1","3.21","6","20","15","10","0","5","3","2","1","0","","0","0","-0.106","1.56","-0.9"
"Darren Oliver, H (8)","1","0","0","0","0","0","0","4.06","2","5","4","2","0","2","1","1","1","0","","1","0","0.142","1.62","0.8"
"Dustin McGowan, H (4)","1","0","0","0","0","1","0","1.89","4","16","9","3","2","4","1","2","2","0","","0","0","0.044","0.99","0.5"
"Aaron Loup","1","0","0","0","0","1","0","2.47","3","8","7","3","2","2","1","1","1","0","","0","0","0.002","0.03","0.5"
