"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chien-Ming Wang, L (1-2)","3","4","5","4","1","3","1","7.67","15","49","31","19","3","9","2","9","4","0","35","","","-0.288","0.77","-3.6"
"Chad Jenkins","4","3","3","1","1","2","1","3.32","17","47","33","21","2","10","5","9","4","0","","0","0","-0.024","0.19","-1.1"
"Brett Cecil","1","1","0","0","0","1","0","2.73","4","10","7","3","3","1","2","1","1","0","","0","0","0.006","0.10","0.5"
