"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"R.A. Dickey, L (5-8)","5","10","7","7","1","0","2","5.11","27","98","60","39","2","19","11","13","7","0","18","","","-0.568","1.25","-4.5"
"Aaron Loup","1","2","0","0","0","1","0","2.08","4","11","7","3","0","4","1","2","1","0","","0","0","0.047","0.75","0.5"
"Darren Oliver","1","0","0","0","1","0","0","3.00","3","17","12","9","0","3","2","0","0","0","","0","0","0.043","0.76","0.5"
"Steve Delabar","1","3","3","0","0","2","0","1.91","8","32","25","16","7","2","3","3","3","0","","0","0","-0.117","0.56","-2.5"
