"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Derek Holland","7","4","4","4","3","4","0","3.43","28","91","62","41","4","17","7","14","4","0","54","","","0.006","1.02","-0.9"
"Neal Cotts, W (4-1)","1","2","0","0","1","1","0","0.52","6","26","13","7","3","3","1","3","3","0","","0","0","0.100","2.53","0.4"
"Joe Nathan, S (23)","1","0","0","0","1","1","0","1.78","4","17","9","3","1","5","0","2","1","0","","0","0","0.079","1.24","0.4"
