"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Nick Tepesch, L (2-3)","4","6","6","5","4","4","0","4.50","22","89","53","33","9","11","7","7","3","0","28","","","-0.259","1.02","-4.2"
"Michael Kirkman","1.1","2","1","1","3","3","0","6.59","9","37","18","7","6","5","0","3","2","0","","0","0","-0.001","0.06","-0.6"
"Joe Ortiz","1.2","1","0","0","0","1","0","3.38","6","30","19","12","3","4","1","4","2","0","","3","1","0.000","0.00","1.0"
"Derek Lowe","1","2","2","2","0","1","1","5.56","5","19","14","8","1","5","2","2","1","0","","0","0","0.000","0.00","-1.5"
