"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Justin Grimm, L (2-2)","5","8","5","5","3","7","1","3.45","25","99","65","32","14","19","6","9","6","0","35","","","-0.305","0.60","-2.7"
"Robbie Ross","1","0","0","0","0","1","0","0.61","3","10","8","5","1","2","1","1","0","0","","0","0","0.026","0.34","0.5"
"Jason Frasor","1","1","1","1","0","2","1","3.00","4","20","11","2","5","4","0","2","0","0","","0","0","-0.041","0.28","-0.5"
"Joe Ortiz","1","0","0","0","0","0","0","3.18","3","14","8","4","2","2","1","2","0","0","","0","0","0.005","0.07","0.5"
