"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Mar 31","boxscore","TBR","","TOR","W","9","2","","1-0","1","Tied","Price","Dickey","","3:04","D","31,042","+"
"2","2","Tuesday, Apr 1","boxscore","TBR","","TOR","L","2","4","","1-1","2","0.5","Hutchison","Cobb","Santos","3:32","N","11,113","-"
"3","3","Wednesday, Apr 2","boxscore","TBR","","TOR","L","0","3","","1-2","4","1.0","Buehrle","Moore","Cecil","2:55","N","10,808","--"
"4","4","Thursday, Apr 3","boxscore","TBR","","TOR","W","7","2","","2-2","2","0.5","Archer","Morrow","","3:21","N","9,571","+"
"5","5","Friday, Apr 4","boxscore","TBR","","TEX","W","8","1","","3-2","1","up 0.5","Odorizzi","Saunders","","3:10","N","14,304","++"
"6","6","Saturday, Apr 5","boxscore","TBR","","TEX","W","5","4","","4-2","1","up 1.0","Gomes","Cotts","Balfour","2:48","N","30,364","+++"
"7","7","Sunday, Apr 6","boxscore","TBR","","TEX","L","0","3","","4-3","1","up 0.5","Darvish","Peralta","Soria","3:01","D","22,569","-"
"8","8","Monday, Apr 7","boxscore","TBR","@","KCR","L","2","4","","4-4","2","0.5","Vargas","Moore","Holland","2:56","N","12,087","--"
"9","9","Tuesday, Apr 8","boxscore","TBR","@","KCR","W","1","0","","5-4","1","up 0.5","Peralta","Holland","Balfour","3:13","N","13,905","+"
"10","10","Wednesday, Apr 9","boxscore","TBR","@","KCR","L","3","7","","5-5","2","0.5","Guthrie","Odorizzi","","2:46","D","13,612","-"
"11","11","Friday, Apr 11","boxscore","TBR","@","CIN","W","2","1","","6-5","1","Tied","Price","Cueto","Balfour","3:22","N","30,502","+"
"12","12","Saturday, Apr 12","boxscore","TBR","@","CIN","W","1","0","","7-5","1","up 1.0","Cobb","Simon","Balfour","2:31","D","35,356","++"
"13","13","Sunday, Apr 13","boxscore","TBR","@","CIN","L","4","12","","7-6","1","Tied","Cingrani","Ramos","","3:41","D","34,307","-"
"14","14","Monday, Apr 14","boxscore","TBR","@","BAL","L","1","7","","7-7","3","0.5","Chen","Archer","","2:46","N","15,799","--"
"15","15","Wednesday, Apr 16","boxscore","TBR","@","BAL","L","0","3","","7-8","4","2.0","Gonzalez","Odorizzi","Hunter","2:53","D","22,611","---"
"16","16","Thursday, Apr 17","boxscore","TBR","","NYY","L","2","10","","7-9","4","3.0","Sabathia","Price","","3:13","N","28,085","----"
"17","17","Friday, Apr 18","boxscore","TBR","","NYY","W","11","5","","8-9","4","2.0","McGee","Warren","","3:56","N","26,079","+"
"18","18","Saturday, Apr 19","boxscore","TBR","","NYY","W","16","1","","9-9","3","1.0","Archer","Nova","","3:15","N","30,159","++"
"19","19","Sunday, Apr 20","boxscore","TBR","","NYY","L","1","5","12","9-10","3","2.0","Claiborne","Bell","","4:23","D","26,462","-"
"20","20","Tuesday, Apr 22","boxscore","TBR","","MIN","W","7","3","","10-10","3","2.0","Price","Gibson","","2:53","N","11,785","+"
"21","21","Wednesday, Apr 23","boxscore","TBR","","MIN","L","4","6","12","10-11","4","2.0","Fien","Lueke","Perkins","4:48","N","11,993","-"
"22","22","Thursday, Apr 24","boxscore","TBR","","MIN","L","7","9","","10-12","4","3.0","Nolasco","Bedard","Perkins","3:42","D","13,177","--"
"23","23","Friday, Apr 25","boxscore","TBR","@","CHW","L-wo","6","9","","10-13","5","3.0","Lindstrom","Balfour","","4:04","N","17,210","---"
"24","24","Saturday, Apr 26","boxscore","TBR","@","CHW","W","4","0","","11-13","4","3.0","Ramos","Danks","","3:11","N","22,412","+"
"25","25","Sunday, Apr 27","boxscore","TBR","@","CHW","L","2","9","","11-14","5","4.0","Carroll","Price","","2:55","D","17,313","-"
"26","26","Monday, Apr 28","boxscore","TBR","@","CHW","L","3","7","","11-15","5","4.5","Rienzo","Odorizzi","","3:19","N","11,268","--"
"27","27","Tuesday, Apr 29","boxscore","TBR","@","BOS","L","4","7","","11-16","5","4.5","Lackey","Gomes","Uehara","3:40","N","34,794","---"
"28","28","Thursday, May 1 (1)","boxscore","TBR","@","BOS","W","2","1","","12-16","4","3.0","Gomes","Peavy","Balfour","3:27","D","35,621","+"
"29","29","Thursday, May 1 (2)","boxscore","TBR","@","BOS","W","6","5","","13-16","4","3.0","McGee","Uehara","Balfour","3:44","N","33,465","++"
"30","30","Friday, May 2","boxscore","TBR","@","NYY","W","10","5","14","14-16","3","2.5","Bell","Leroux","","5:49","N","33,580","+++"
"31","31","Saturday, May 3","boxscore","TBR","@","NYY","L","3","9","","14-17","4","3.0","Tanaka","Lueke","","3:31","D","43,325","-"
"32","32","Sunday, May 4","boxscore","TBR","@","NYY","W","5","1","","15-17","3","2.0","Bedard","Sabathia","","3:14","D","41,122","+"
"33","33","Tuesday, May 6","boxscore","TBR","","BAL","L","3","5","","15-18","5","2.5","O'Day","Peralta","Hunter","3:36","N","11,855","-"
"34","34","Wednesday, May 7","boxscore","TBR","","BAL","L","3","4","","15-19","5","3.5","Webb","Gomes","Hunter","3:08","N","11,282","--"
"35","35","Thursday, May 8","boxscore","TBR","","BAL","L","1","3","","15-20","5","4.5","Jimenez","Price","O'Day","3:33","N","11,076","---"
"36","36","Friday, May 9","boxscore","TBR","","CLE","L","3","6","","15-21","5","5.5","Kluber","Peralta","Allen","4:10","N","17,541","----"
"37","37","Saturday, May 10","boxscore","TBR","","CLE","W","7","1","","16-21","5","5.5","Bedard","McAllister","","3:03","N","29,212","+"
"38","38","Sunday, May 11","boxscore","TBR","","CLE","L","5","6","","16-22","5","5.5","Tomlin","Archer","Shaw","3:48","D","23,679","-"
"39","39","Monday, May 12","boxscore","TBR","@","SEA","L","5","12","","16-23","5","5.5","Hernandez","Ramos","","3:10","N","12,392","--"
"40","40","Tuesday, May 13","boxscore","TBR","@","SEA","W","2","1","","17-23","5","4.5","Price","Rodney","","2:48","N","13,446","+"
"41","41","Wednesday, May 14","boxscore","TBR","@","SEA","W","2","0","","18-23","5","3.5","Odorizzi","Maurer","Balfour","3:21","D","20,951","++"
"42","42","Thursday, May 15","boxscore","TBR","@","LAA","L-wo","5","6","","18-24","5","4.5","Salas","Boxberger","","3:42","N","34,441","-"
"43","43","Friday, May 16","boxscore","TBR","@","LAA","W","3","0","","19-24","5","4.5","Archer","Weaver","Balfour","3:27","N","38,796","+"
"44","44","Saturday, May 17","boxscore","TBR","@","LAA","L","0","6","","19-25","5","4.5","Wilson","Ramos","","2:59","N","42,224","-"
"45","45","Sunday, May 18","boxscore","TBR","@","LAA","L","2","6","","19-26","5","5.0","Shoemaker","Price","","2:59","D","36,655","--"
"46","46","Tuesday, May 20","boxscore","TBR","","OAK","L","0","3","","19-27","5","5.5","Pomeranz","Odorizzi","Doolittle","3:31","N","11,369","---"
