"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Scott Podsednik  LF","4","0","1","2","0","1","5",".282",".330",".355",".685","17","12","-0.043","1.85","0.059","-0.102","-0.3","0","0","SF"
"Jason Kendall  C","5","0","1","2","0","0","5",".265",".326",".315",".641","16","11","-0.018","1.72","0.178","-0.196","-0.1","6","1","CS,GDP"
"David DeJesus  CF","4","0","3","0","0","0","4",".331",".403",".494",".898","14","8","0.130","1.09","0.156","-0.026","0.8","1","0","2·2B"
"Billy Butler  1B","4","0","0","0","0","0","4",".333",".388",".496",".884","16","9","-0.147","1.72","0.000","-0.147","-1.1","11","0",""
"Jose Guillen  RF","3","0","1","0","1","2","4",".266",".336",".475",".811","12","8","-0.036","1.38","0.083","-0.119","-0.3","1","0",""
"Alberto Callaspo  3B","4","0","1","0","0","0","4",".271",".298",".431",".729","12","7","-0.083","1.65","0.026","-0.109","-0.5","1","2",""
"Mike Aviles  2B","3","2","1","0","1","1","4",".315",".342",".403",".745","17","8","0.009","1.50","0.098","-0.089","0.2","2","6",""
"Yuniesky Betancourt  SS","4","2","1","0","0","1","4",".271",".298",".411",".709","12","10","0.158","2.00","0.269","-0.111","1.5","2","3","2B"
"Zack Greinke  P","2","0","0","0","0","1","3",".000",".000",".000",".000","8","6","-0.055","2.04","0.063","-0.118","-0.3","0","3","SH"
"Blake Wood  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Willie Bloomquist  PH","1","0","0","0","0","0","1",".190",".246",".349",".596","1","1","-0.057","2.29","0.000","-0.057","-0.2","","",""
"Rob Tejeda  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
