"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Gregor Blanco  CF","3","1","1","0","1","0","4",".277",".362",".313",".675","14","7","0.040","0.85","0.077","-0.037","0.3","5","0",""
"Brayan Pena  PH","1","0","0","0","0","0","1",".188",".273",".229",".502","3","2","-0.112","3.80","0.000","-0.112","-0.6","","",""
"Jason Kendall  C","4","0","0","0","0","1","4",".260",".323",".304",".628","13","8","-0.144","1.15","0.000","-0.144","-1.5","7","1","GDP"
"Billy Butler  1B","4","0","2","1","0","0","4",".311",".381",".463",".843","12","9","0.069","0.64","0.096","-0.027","1.0","4","3","2B"
"Kila Ka'aihue  DH","4","0","0","0","0","1","4",".100",".143",".100",".243","16","11","-0.105","0.98","0.000","-0.105","-0.9","","",""
"Wilson Betemit  3B","4","1","1","0","0","1","4",".339",".415",".530",".946","19","11","-0.058","0.78","0.016","-0.074","-0.4","1","0",""
"Alex Gordon  LF","3","1","1","1","1","0","4",".218",".306",".425",".731","16","9","0.104","0.82","0.131","-0.027","1.2","1","0","2B"
"Mitch Maier  RF","3","0","1","0","0","1","3",".268",".343",".388",".731","12","10","0.035","0.64","0.052","-0.018","0.2","2","0",""
"Willie Bloomquist  PH","1","0","1","0","0","0","1",".248",".287",".355",".642","2","2","0.121","2.84","0.121","0.000","0.6","","",""
"Yuniesky Betancourt  SS","3","1","3","2","0","0","4",".263",".286",".406",".692","7","7","0.106","1.92","0.142","-0.036","2.0","0","0","HR,SH"
"Chris Getz  2B","3","0","0","0","0","0","3",".230",".298",".273",".571","12","5","-0.174","1.86","0.000","-0.174","-1.3","1","1","CS"
"Mike Aviles  PH","1","0","0","0","0","0","1",".288",".318",".362",".680","2","2","-0.118","3.95","0.000","-0.118","-0.8","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Sean O'Sullivan  P","","","","","","","","","","","","","","","","","","","3","2",""
"Kanekoa Texeira  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jesse Chavez  P","","","","","","","","","","","","","","","","","","","0","0",""
