"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Scott Podsednik  LF","4","0","4","0","0","0","4",".293",".341",".369",".710","13","9","0.192","1.35","0.232","-0.040","1.3","2","0","2B,CS"
"Jason Kendall  C","3","0","0","1","0","0","4",".261",".322",".311",".633","14","10","-0.131","2.28","0.000","-0.131","-1.0","6","0","SH"
"David DeJesus  CF","4","0","0","0","0","0","4",".323",".395",".485",".880","13","7","-0.170","1.58","0.000","-0.170","-1.0","3","0",""
"Billy Butler  1B","4","0","1","0","0","2","4",".330",".383",".491",".874","15","11","-0.068","1.47","0.064","-0.133","-0.1","4","1","2B"
"Jose Guillen  RF","4","0","1","0","0","0","4",".269",".336",".470",".806","17","10","0.035","1.39","0.115","-0.080","-0.3","2","0",""
"Willie Bloomquist  PR","0","0","0","0","0","0","0",".190",".246",".349",".596","","","0.000","0.00","0.000","0.000","0.0","","",""
"Alberto Callaspo  3B","4","0","1","0","0","2","4",".273",".299",".428",".727","13","10","-0.256","2.36","0.071","-0.327","-1.4","2","0",""
"Mike Aviles  2B","4","0","3","0","0","1","4",".323",".348",".405",".753","16","10","0.247","2.22","0.359","-0.112","0.7","1","1","CS"
"Yuniesky Betancourt  SS","3","1","0","0","1","2","4",".268",".298",".406",".703","14","8","-0.245","2.56","0.043","-0.288","-0.7","4","1",""
"Bruce Chen  P","1","0","1","0","0","0","2","1.000","1.000","1.000","2.000","4","3","-0.005","1.16","0.016","-0.022","-0.1","0","2","SH"
"Wilson Betemit  PH","1","0","0","0","0","1","1",".438",".526","1.000","1.526","4","3","-0.045","1.61","0.000","-0.045","-0.2","","",""
"Rob Tejeda  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Mitch Maier  PH","1","0","0","0","0","1","1",".262",".344",".366",".710","4","3","-0.161","5.87","0.000","-0.161","-0.5","","",""
