"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Reyes  SS","4","1","3","2","1","0","5",".284",".299",".353",".652","20","11","0.074","0.44","0.088","-0.014","2.2","1","8",""
"Josh Donaldson  3B","5","1","1","0","0","1","5",".312",".371",".591",".962","18","11","0.084","0.45","0.104","-0.019","-0.4","2","3","2B,GDP"
"Jose Bautista  RF","5","2","2","2","0","1","5",".247",".378",".488",".866","15","13","0.059","0.41","0.074","-0.015","1.2","0","0","HR"
"Chris Colabello  LF","4","1","1","1","0","1","4",".352",".397",".528",".924","17","11","0.034","0.48","0.047","-0.013","0.1","2","0",""
"Ezequiel Carrera  LF","1","0","0","0","0","0","1",".303",".356",".364",".720","3","2","0.000","0.00","0.000","0.000","-0.1","0","0",""
"Dioner Navarro  C","4","0","1","0","0","1","4",".265",".289",".324",".613","13","10","-0.010","0.43","0.000","-0.010","-0.2","2","0",""
"Justin Smoak  1B","4","1","1","1","0","1","4",".250",".341",".417",".758","17","11","0.013","0.37","0.019","-0.005","0.3","13","2","2B"
"Kevin Pillar  CF","4","0","2","1","0","0","4",".239",".277",".363",".640","8","6","0.070","0.31","0.072","-0.001","0.8","2","0",""
"Ryan Goins  2B","4","2","1","1","0","0","4",".240",".281",".336",".617","11","8","-0.011","0.29","0.012","-0.023","0.0","4","5","2B"
"Mark Buehrle  P","3","0","1","0","0","1","4",".333",".333",".333",".667","14","8","0.006","0.23","0.015","-0.009","-0.2","1","1","SH"
