"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Reyes  SS","4","1","1","0","0","0","4",".289",".316",".389",".706","16","12","-0.103","1.23","0.000","-0.103","-0.8","0","3",""
"Josh Donaldson  3B","3","0","0","0","1","0","4",".305",".361",".557",".918","18","9","0.018","1.04","0.066","-0.048","-0.1","3","2",""
"Jose Bautista  RF","3","0","1","1","0","0","4",".252",".381",".530",".911","16","9","-0.071","1.28","0.020","-0.091","-0.1","1","0","3B,SF"
"Edwin Encarnacion  1B","4","0","2","1","0","0","4",".239",".324",".459",".784","14","9","0.137","1.24","0.172","-0.036","1.2","9","1","2B"
"Chris Colabello  LF","4","0","1","0","0","2","4",".342",".379",".480",".859","17","12","-0.148","1.81","0.039","-0.186","-0.8","2","0",""
"Russell Martin  C","4","0","0","0","0","3","4",".278",".361",".510",".871","20","15","-0.144","1.53","0.000","-0.144","-1.0","4","0",""
"Ezequiel Carrera  CF","3","0","1","0","0","0","3",".282",".337",".346",".683","8","7","0.011","0.76","0.041","-0.030","0.1","2","0",""
"Ryan Tepera  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Roberto Osuna  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Dioner Navarro  PH","1","0","0","0","0","1","1",".224",".268",".265",".533","3","3","-0.048","1.98","0.000","-0.048","-0.1","","",""
"Ryan Goins  2B","3","1","0","0","1","1","4",".228",".266",".342",".608","25","15","-0.064","1.30","0.039","-0.103","-0.4","2","1",""
"Scott Copeland  P","1","0","0","0","0","1","1",".000",".000",".000",".000","6","4","-0.016","0.65","0.000","-0.016","-0.1","1","1",""
"Justin Smoak  PH","1","0","0","0","0","0","1",".271",".358",".500",".858","2","2","-0.040","1.60","0.000","-0.040","-0.4","","",""
"Bo Schultz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Kevin Pillar  CF","1","0","1","0","0","0","1",".249",".285",".357",".642","3","2","0.074","1.58","0.074","0.000","0.6","0","0",""
