"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Reyes  SS","2","1","1","1","2","0","4",".274",".312",".387",".699","15","7","0.044","0.52","0.045","-0.001","0.7","0","6",""
"Justin Smoak  PH-1B","1","0","0","0","0","0","1",".243",".323",".450",".773","2","1","0.000","0.01","0.000","0.000","-0.8","2","0",""
"Josh Donaldson  3B","5","1","2","1","0","1","5",".299",".360",".534",".894","20","12","0.074","0.53","0.090","-0.016","-0.2","0","3",""
"Jose Bautista  RF","2","2","0","0","2","0","4",".249",".394",".520",".913","19","8","0.066","0.66","0.085","-0.019","0.5","1","0","GDP"
"Danny Valencia  PH-LF","1","1","1","1","0","0","1",".330",".352",".560",".912","1","1","0.000","0.00","0.000","0.000","1.0","1","0","HR"
"Edwin Encarnacion  DH","5","2","3","5","0","0","5",".245",".329",".482",".811","17","11","0.194","0.57","0.201","-0.007","3.4","","","2·HR"
"Chris Colabello  1B","3","2","1","1","1","0","4",".343",".385",".514",".899","12","6","-0.007","0.22","0.009","-0.017","0.3","10","0","2B"
"Ryan Goins  SS","1","0","0","0","0","0","1",".222",".268",".322",".590","3","3","0.000","0.00","0.000","0.000","-0.1","1","0",""
"Russell Martin  C","2","1","1","2","1","0","4",".274",".358",".502",".860","16","5","0.036","0.12","0.045","-0.008","1.4","7","0","HR,SF"
"Ezequiel Carrera  LF-RF","4","0","1","0","0","1","4",".300",".349",".380",".729","16","11","-0.008","0.09","0.000","-0.009","0.4","1","0",""
"Kevin Pillar  CF","4","1","2","1","0","0","4",".272",".305",".395",".700","12","9","0.039","0.20","0.043","-0.004","1.2","1","0","2B"
"Devon Travis  2B","4","1","1","0","0","1","4",".270",".333",".496",".830","14","9","0.064","0.32","0.064","0.000","0.3","3","4",""
"","","","","","","","","","","","","","","","","","","","","",""
"Mark Buehrle  P","","","","","","","","","","","","","","","","","","","0","0",""
"Liam Hendriks  P","","","","","","","","","","","","","","","","","","","0","0",""
"Rob Rasmussen  P","","","","","","","","","","","","","","","","","","","0","0",""
