"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jose Reyes  SS","3","0","0","0","0","1","3",".252",".312",".386",".698","12","9","-0.038","0.52","0.000","-0.038","-0.8","0","2",""
"Rob Rasmussen  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Josh Thole  PH","1","0","0","0","0","0","1",".290",".371",".323",".694","3","3","0.000","0.00","0.000","0.000","-0.2","","",""
"Juan Francisco  3B","0","0","0","0","0","0","0",".245",".326",".555",".881","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Melky Cabrera  LF","4","0","1","0","0","0","4",".300",".345",".476",".821","12","9","-0.018","0.25","0.004","-0.022","0.2","0","0","2B"
"Jose Bautista  RF","4","0","0","0","0","1","4",".303",".432",".524",".956","15","10","-0.028","0.29","0.000","-0.028","-0.8","3","0",""
"Aaron Loup  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Edwin Encarnacion  1B","3","0","0","0","1","0","4",".263",".348",".586",".934","14","6","0.023","0.32","0.034","-0.012","-0.3","7","0",""
"Brett Lawrie  3B-2B","4","0","1","0","0","1","4",".244",".296",".419",".715","11","9","0.050","0.42","0.057","-0.007","0.1","0","1",""
"Colby Rasmus  CF","4","1","1","1","0","2","4",".238",".281",".510",".791","17","12","-0.052","0.54","0.003","-0.055","0.1","4","0","HR"
"Erik Kratz  C","3","0","0","0","0","0","3",".224",".257",".388",".645","15","11","-0.045","0.67","0.000","-0.045","-0.8","9","0",""
"Munenori Kawasaki  2B-SS","2","0","0","0","1","1","3",".231",".310",".346",".656","12","6","-0.036","0.51","0.001","-0.038","-0.4","0","3",""
"J.A. Happ  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","-0.020","0.81","0.000","-0.020","-0.2","0","0",""
"Adam Lind  PH","1","0","1","0","0","0","1",".338",".414",".511",".925","3","2","0.002","0.05","0.002","0.000","0.3","","",""
"Marcus Stroman  PR","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","","",""
"Steven Tolleson  SS-RF","1","0","0","0","0","0","1",".243",".317",".432",".750","4","4","-0.001","0.02","0.000","-0.001","-0.1","1","0",""
