"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Justin Masterson, L (7-3)","6","6","5","5","1","5","1","3.20","24","93","60","31","10","19","10","7","5","0","44","","","-0.163","0.72","-1.6"
"Rich Hill","0.2","2","3","3","0","1","0","5.65","5","16","12","5","3","4","2","1","0","0","","1","1","-0.028","0.35","-1.4"
"Matt Albers","0.1","1","0","0","1","0","0","3.52","3","15","8","5","0","3","2","0","0","0","","2","2","-0.010","0.07","-1.5"
"Vinnie Pestano","1","0","0","0","0","1","0","2.45","3","18","10","4","2","4","0","2","0","0","","0","0","0.000","0.00","0.5"
