"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ubaldo Jimenez, L (9-9)","7","7","3","3","0","10","1","3.95","28","104","72","30","20","22","6","11","7","0","61","","","-0.125","0.58","0.1"
"Rich Hill","0.1","1","0","0","0","0","0","5.97","2","4","3","2","0","1","0","2","1","0","","0","0","0.000","0.17","-0.0"
"Cody Allen","0.2","0","0","0","0","1","0","2.17","2","11","8","4","2","2","0","1","0","0","","1","0","0.012","0.24","0.5"
