"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Denard Span  CF","4","0","1","0","1","0","5",".307",".352",".396",".748","18","10","-0.022","0.97","0.065","-0.087","0.3","2","0","2B"
"Alexi Casilla  SS","4","0","0","0","1","0","5",".167",".227",".200",".427","22","14","-0.083","0.92","0.009","-0.093","-0.4","2","2",""
"Jason Kubel  RF","4","1","2","0","0","0","4",".341",".378",".495",".872","13","8","0.059","1.20","0.127","-0.068","0.2","3","1","2B,GDP"
"Justin Morneau  DH","4","1","1","0","0","2","4",".233",".291",".315",".606","18","11","-0.036","1.48","0.078","-0.114","-0.7","","",""
"Michael Cuddyer  1B","4","0","1","0","0","1","4",".236",".299",".371",".670","14","11","-0.045","1.57","0.070","-0.115","-0.4","6","0","SB"
"Danny Valencia  3B","4","0","2","2","0","0","4",".225",".296",".326",".622","12","7","0.150","1.53","0.291","-0.142","0.7","2","0","2·2B,CS"
"Rene Tosoni  LF","3","0","1","0","1","0","4",".300",".364",".300",".664","19","10","-0.054","1.44","0.046","-0.100","-0.3","5","0",""
"Drew Butera  C","4","0","0","0","0","1","4",".114",".152",".159",".311","21","13","-0.125","1.18","0.000","-0.125","-1.2","4","0",""
"Luke Hughes  2B","4","1","1","1","0","1","4",".256",".273",".349",".622","15","8","0.035","1.33","0.148","-0.113","0.3","0","3","HR"
"","","","","","","","","","","","","","","","","","","","","",""
"Scott Baker  P","","","","","","","","","","","","","","","","","","","0","0",""
"Alex Burnett  P","","","","","","","","","","","","","","","","","","","0","0",""
