"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ben Revere  CF","4","0","1","0","0","1","4",".251",".298",".288",".586","14","10","-0.017","0.84","0.041","-0.058","-0.2","6","0",""
"Trevor Plouffe  2B","4","0","1","0","0","1","4",".249",".317",".426",".743","16","10","-0.048","1.07","0.041","-0.089","-0.3","2","1",""
"Joe Mauer  DH","2","1","1","1","2","0","4",".295",".357",".373",".730","26","12","0.129","0.80","0.163","-0.034","1.2","","","HR"
"Michael Cuddyer  RF","4","0","0","0","0","0","4",".284",".350",".464",".814","13","7","-0.143","1.41","0.000","-0.143","-1.1","1","0",""
"Jason Kubel  LF","4","0","2","0","0","1","4",".285",".342",".455",".797","13","9","0.064","0.98","0.112","-0.049","0.1","2","0","CS"
"Danny Valencia  3B","3","0","0","0","0","0","3",".249",".298",".398",".697","9","9","-0.186","1.89","0.053","-0.239","-1.1","1","1","CS,GDP"
"Luke Hughes  1B","3","0","0","0","0","1","3",".239",".308",".374",".682","10","6","-0.099","1.42","0.000","-0.099","-0.7","4","1",""
"Tsuyoshi Nishioka  SS","3","0","0","0","0","0","3",".225",".275",".248",".522","9","6","-0.093","1.25","0.000","-0.093","-0.5","3","2",""
"Drew Butera  C","3","0","0","0","0","0","3",".166",".200",".239",".439","10","8","-0.091","1.24","0.000","-0.091","-0.5","4","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Kevin Slowey  P","","","","","","","","","","","","","","","","","","","1","0",""
"Alex Burnett  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jim Hoey  P","","","","","","","","","","","","","","","","","","","0","0",""
