"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jon Lester, L (13-8)","6","6","4","3","1","5","2","2.58","24","96","65","33","11","21","6","12","8","0","50","","","-0.255","0.76","-1.8"
"Dan Otero","1","0","0","0","0","1","0","2.33","3","13","10","5","3","2","0","2","2","0","","1","0","0.032","0.45","0.8"
"Eric O'Flaherty","1","0","0","0","0","1","0","1.38","3","16","11","6","1","4","1","1","0","0","","0","0","0.025","0.35","0.4"
