"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jesse Chavez","5","6","4","4","3","5","0","2.94","24","98","64","35","10","19","7","8","5","0","41","","","-0.080","1.07","-0.8"
"Dan Otero, BS (3)","1","2","1","1","0","0","0","2.27","5","15","9","7","0","2","3","2","1","0","","2","2","-0.324","2.05","-1.6"
"Ryan Cook","1","1","0","0","1","0","0","4.35","4","17","12","7","2","3","1","2","1","0","","0","0","0.038","0.70","0.4"
"Luke Gregerson, W (2-1)","1","1","0","0","0","1","0","2.38","4","16","11","5","1","5","1","2","1","0","","0","0","0.100","2.14","0.4"
"Sean Doolittle","1","0","0","0","0","2","0","1.89","3","13","12","6","3","3","0","1","1","0","","0","0","0.014","0.19","0.4"
