"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Manny Machado  3B","5","2","3","2","0","2","5",".298",".355",".519",".874","25","16","0.135","1.32","0.221","-0.087","2.0","3","3","2·2B"
"Travis Snider  LF","4","0","3","0","0","0","4",".268",".345",".379",".724","15","8","0.219","1.47","0.257","-0.037","1.5","2","0","2B"
"David Lough  PR-CF","1","0","0","0","0","0","1",".224",".263",".355",".618","1","1","-0.005","0.21","0.000","-0.005","-0.3","0","0",""
"Adam Jones  DH","3","0","0","1","1","2","4",".298",".346",".486",".832","14","8","-0.093","1.95","0.017","-0.110","-0.7","","","IW"
"Delmon Young  RF","3","0","0","1","0","0","4",".274",".294",".348",".642","6","4","-0.120","1.98","0.000","-0.120","-1.0","0","0","SF,GDP"
"Chris Parmelee  RF","0","0","0","0","0","0","0",".375",".474",".938","1.411","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Davis  1B","4","0","1","0","0","1","4",".220",".311",".449",".761","19","11","-0.019","1.57","0.082","-0.101","-0.4","7","1",""
"Nolan Reimold  CF-LF","4","0","1","0","0","2","4",".259",".355",".556",".910","13","8","-0.069","1.73","0.059","-0.129","-0.4","2","0",""
"J.J. Hardy  SS","4","1","0","0","0","0","4",".236",".255",".307",".562","21","14","-0.128","1.69","0.000","-0.128","-0.7","1","1",""
"Ryan Flaherty  2B","3","1","1","0","0","1","4",".241",".331",".393",".724","11","8","0.054","1.57","0.120","-0.066","0.4","4","2","HBP"
"Caleb Joseph  C","4","1","1","1","0","0","4",".241",".316",".392",".709","16","8","0.212","2.50","0.368","-0.157","0.1","8","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Kevin Gausman  P","","","","","","","","","","","","","","","","","","","0","0",""
"Chaz Roe  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brad Brach  P","","","","","","","","","","","","","","","","","","","0","0",""
"Darren O'Day  P","","","","","","","","","","","","","","","","","","","0","0",""
"Zach Britton  P","","","","","","","","","","","","","","","","","","","0","0",""
