"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Manny Machado  3B","4","1","2","1","0","1","4",".289",".346",".510",".856","15","10","-0.004","1.45","0.147","-0.151","0.5","0","2","HR,SB"
"Travis Snider  LF","4","0","0","0","0","4","4",".255",".335",".362",".698","19","15","-0.172","1.62","0.000","-0.172","-1.3","1","0",""
"Chris Parmelee  RF","3","0","0","0","1","0","4",".417",".500","1.167","1.667","15","8","-0.082","1.15","0.022","-0.103","-0.4","5","0",""
"Chris Davis  1B","4","0","0","0","0","2","4",".224",".314",".461",".775","20","11","-0.095","0.98","0.000","-0.095","-0.7","8","1",""
"J.J. Hardy  SS","4","0","2","0","0","0","4",".250",".270",".326",".596","11","8","0.024","0.82","0.063","-0.039","0.1","2","5","2B"
"Ryan Flaherty  2B","4","0","1","0","0","1","4",".243",".325",".402",".727","16","11","-0.095","1.23","0.024","-0.119","-0.6","1","0",""
"Caleb Joseph  C","3","0","0","0","0","0","3",".240",".318",".396",".714","9","5","-0.091","1.24","0.000","-0.091","-0.7","4","0",""
"Nolan Reimold  PH","1","0","0","0","0","0","1",".227",".346",".591",".937","3","3","-0.070","2.81","0.000","-0.070","-0.2","","",""
"David Lough  CF","3","0","1","0","1","1","4",".236",".276",".375",".651","11","6","-0.001","1.17","0.072","-0.072","0.1","1","0",""
"Bud Norris  P","2","0","0","0","0","1","2",".000",".000",".000",".000","6","4","-0.048","1.00","0.000","-0.048","-0.5","1","1",""
"Jimmy Paredes  PH","1","0","0","0","0","0","1",".297",".322",".472",".794","2","1","0.128","2.33","0.128","0.000","0.7","","",""
"Darren O'Day  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"Brad Brach  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Matt Wieters  PH","1","0","0","0","0","1","1",".344",".343",".719","1.062","4","4","-0.034","1.36","0.000","-0.034","-0.1","","",""
