"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Manny Machado  3B","5","0","2","3","0","1","5",".285",".346",".472",".818","15","11","-0.006","1.21","0.116","-0.122","0.9","0","4","2B"
"Jimmy Paredes  2B","5","0","3","1","0","1","5",".353",".385",".603",".989","20","13","0.023","1.10","0.107","-0.084","1.0","2","1",""
"David Lough  LF","0","0","0","0","0","0","0",".240",".321",".360",".681","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Adam Jones  CF","5","0","1","0","0","0","5",".329",".370",".513",".883","8","6","-0.086","1.00","0.039","-0.125","-1.5","2","0","GDP"
"Chris Davis  1B","3","1","0","0","2","0","5",".219",".301",".445",".747","24","11","-0.015","1.05","0.062","-0.078","-0.3","11","1",""
"Travis Snider  LF","3","1","0","0","2","3","5",".256",".340",".349",".689","24","11","0.089","1.11","0.124","-0.035","-0.2","2","0",""
"Brad Brach  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Zach Britton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"J.J. Hardy  SS","4","1","0","0","0","0","5",".180",".212",".320",".532","24","16","0.135","1.40","0.228","-0.093","0.4","1","5","SH"
"Alejandro De Aza  RF","3","2","1","0","2","1","5",".229",".295",".385",".681","22","10","0.061","0.84","0.082","-0.021","0.7","0","0","IW"
"Caleb Joseph  C","4","2","3","2","1","0","5",".279",".361",".433",".794","21","13","0.218","1.13","0.231","-0.013","2.7","6","1",""
"Ubaldo Jimenez  P","1","0","0","0","0","0","1",".000",".000",".000",".000","2","1","-0.008","0.32","0.000","-0.008","-0.1","0","0",""
"Delmon Young  PH","1","0","1","1","0","0","1",".295",".316",".347",".664","5","2","0.173","2.38","0.173","0.000","1.5","","","2B"
"Tyler Wilson  P","0","0","0","0","0","0","1","","","","","3","3","0.002","1.19","0.002","0.000","-0.1","1","0","SH"
"Tommy Hunter  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","2",""
"Steve Pearce  PH-2B","2","1","0","0","0","0","2",".194",".269",".333",".603","9","6","-0.046","0.32","0.000","-0.046","-1.1","2","0",""
