"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Manny Machado  3B","5","1","2","0","0","2","5",".301",".367",".523",".890","23","15","0.028","1.05","0.094","-0.066","0.2","0","2",""
"Gerardo Parra  RF","5","1","2","1","0","1","5",".319",".362",".501",".863","18","14","0.038","1.57","0.157","-0.119","0.8","5","0","HR"
"Adam Jones  CF","4","0","0","0","1","1","5",".278",".320",".473",".793","23","12","-0.176","1.46","0.024","-0.201","-1.4","2","0","GDP"
"Chris Davis  1B","4","2","1","1","0","1","5",".249",".334",".522",".856","17","11","0.072","1.32","0.186","-0.114","0.6","7","0","HR,HBP"
"Matt Wieters  C","5","0","2","1","0","2","5",".268",".292",".444",".736","20","14","0.058","1.53","0.162","-0.105","0.7","12","0",""
"Jonathan Schoop  2B","5","0","2","1","0","1","5",".314",".341",".576",".918","21","13","0.040","1.63","0.204","-0.164","0.8","1","1","2B,GDP"
"Jimmy Paredes  DH","4","0","0","0","0","1","4",".279",".311",".430",".741","12","9","-0.161","1.60","0.000","-0.161","-1.2","","",""
"J.J. Hardy  SS","4","0","0","0","0","0","4",".237",".267",".339",".606","12","9","-0.174","1.67","0.000","-0.174","-0.9","2","4",""
"David Lough  LF","4","0","0","0","0","3","4",".206",".248",".325",".574","18","11","-0.108","1.09","0.000","-0.108","-0.6","3","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Miguel Gonzalez  P","","","","","","","","","","","","","","","","","","","0","1",""
"T.J. McFarland  P","","","","","","","","","","","","","","","","","","","0","0",""
"Darren O'Day  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brad Brach  P","","","","","","","","","","","","","","","","","","","0","0",""
"Chaz Roe  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brian Matusz  P","","","","","","","","","","","","","","","","","","","0","0",""
