"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Alejandro De Aza  LF","2","0","0","0","1","1","3",".239",".271",".435",".706","21","13","-0.023","0.79","0.024","-0.048","-0.1","1","0","SB"
"Jimmy Paredes  DH","3","0","1","0","0","1","3",".462",".462",".615","1.077","12","7","0.008","0.74","0.046","-0.037","-0.0","","","2B"
"Adam Jones  CF","2","0","0","0","1","0","3",".438",".481",".813","1.294","13","7","-0.047","0.82","0.012","-0.059","-0.6","3","0",""
"Chris Davis  1B","2","0","0","0","1","1","3",".239",".300",".457",".757","12","5","-0.028","0.91","0.011","-0.039","-0.4","5","0",""
"Travis Snider  RF","3","1","1","0","0","0","3",".306",".405",".472",".877","11","7","0.037","1.08","0.095","-0.059","0.3","1","0","3B"
"Manny Machado  3B","3","0","0","0","0","1","3",".156",".231",".244",".475","9","6","-0.073","0.70","0.000","-0.073","-0.8","2","0",""
"Ryan Flaherty  2B","3","0","2","1","0","0","3",".333",".407",".667","1.074","9","5","0.074","0.69","0.086","-0.011","1.0","0","2","2B"
"Ryan Lavarnway  C","3","0","0","0","0","2","3",".111",".200",".222",".422","14","9","-0.052","0.65","0.000","-0.052","-0.8","3","0",""
"Everth Cabrera  SS","3","0","0","0","0","1","3",".244",".273",".244",".517","12","8","-0.062","0.70","0.000","-0.062","-1.1","2","1","GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Wei-Yin Chen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jason Garcia  P","","","","","","","","","","","","","","","","","","","1","0",""
