"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Manny Machado  3B","4","0","0","0","0","1","4",".264",".324",".452",".776","12","8","-0.108","1.06","0.000","-0.108","-0.8","0","1",""
"David Lough  LF","4","0","0","0","0","1","4",".222",".263",".278",".541","7","6","-0.093","0.93","0.000","-0.093","-0.7","4","0",""
"Adam Jones  CF","4","1","2","0","0","2","4",".297",".338",".451",".789","20","15","0.083","0.58","0.110","-0.027","0.6","2","0","3B"
"Chris Davis  1B","4","0","0","0","0","2","4",".218",".306",".480",".786","16","10","-0.165","1.31","0.000","-0.165","-1.3","5","0",""
"Delmon Young  RF","3","0","1","1","0","0","3",".308",".333",".392",".726","9","6","0.074","1.08","0.112","-0.038","0.6","0","0",""
"Steve Clevenger  C","3","0","1","0","0","1","3",".455",".455",".545","1.000","9","5","-0.018","0.65","0.023","-0.041","-0.1","10","0","2B"
"Steve Pearce  2B","3","0","0","0","0","1","3",".183",".261",".342",".603","11","8","-0.100","1.28","0.000","-0.100","-0.8","2","0",""
"Jimmy Paredes  DH","3","0","0","0","0","1","3",".305",".335",".494",".829","12","7","-0.071","0.95","0.000","-0.071","-0.5","","",""
"Ryan Flaherty  SS","3","0","0","0","0","2","3",".262",".348",".492",".840","11","8","-0.046","0.60","0.000","-0.046","-0.4","1","5",""
"","","","","","","","","","","","","","","","","","","","","",""
"Miguel Gonzalez  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tommy Hunter  P","","","","","","","","","","","","","","","","","","","0","0",""
