"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Manny Machado  3B","4","0","0","0","0","0","4",".285",".344",".498",".842","12","7","-0.053","0.52","0.000","-0.053","-1.0","2","0",""
"Travis Snider  LF","4","2","1","1","0","1","4",".262",".344",".372",".716","12","7","0.065","0.51","0.081","-0.017","1.1","2","0","HR"
"Chris Parmelee  RF","3","2","1","1","1","0","4",".556",".600","1.556","2.156","20","11","0.169","0.60","0.174","-0.006","1.3","0","0","HR"
"Chris Davis  1B","4","0","0","0","0","1","4",".228",".319",".469",".788","13","9","-0.050","0.81","0.000","-0.050","-0.8","4","2",""
"Matt Wieters  C","4","1","2","1","0","1","4",".355",".353",".742","1.095","16","12","0.140","0.93","0.150","-0.010","1.1","9","0","2B"
"J.J. Hardy  SS","4","1","2","0","0","0","4",".242",".263",".313",".576","13","8","-0.045","0.91","0.064","-0.110","-0.0","1","1",""
"Ryan Flaherty  2B","4","0","0","0","0","3","4",".243",".328",".408",".735","16","10","-0.096","0.85","0.000","-0.096","-1.4","5","1",""
"David Lough  CF","4","0","1","2","0","0","4",".232",".264",".377",".641","14","9","0.145","1.05","0.178","-0.034","1.2","3","0","2B"
"Ubaldo Jimenez  P","3","0","1","1","0","2","3",".200",".200",".200",".400","8","7","0.036","0.64","0.057","-0.021","0.5","1","1",""
"Chaz Roe  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Brian Matusz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Delmon Young  PH","1","0","0","0","0","1","1",".281",".303",".356",".659","4","4","-0.004","0.13","0.000","-0.004","-0.1","","",""
"Zach Britton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
