"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Monday, Apr 5","boxscore","SEA","@","OAK","W","5","3","","1-0","1","Tied","League","Ziegler","Aardsma","2:47","N","30,686","+"
"2","2","Tuesday, Apr 6","boxscore","SEA","@","OAK","L-wo","1","2","10","1-1","2","0.5","Ramirez","Texeira","","2:47","N","10,090","-"
"3","3","Wednesday, Apr 7","boxscore","SEA","@","OAK","L-wo","5","6","","1-2","3","1.0","Blevins","Lowe","","3:11","N","18,194","--"
"4","4","Thursday, Apr 8","boxscore","SEA","@","OAK","L","2","6","","1-3","3","2.0","Anderson","Fister","","2:50","D","12,464","---"
"5","5","Friday, Apr 9","boxscore","SEA","@","TEX","L","2","6","","1-4","3","3.0","Lewis","Vargas","","2:22","N","25,271","----"
"6","6","Saturday, Apr 10","boxscore","SEA","@","TEX","W","4","3","","2-4","3","2.0","Lowe","Francisco","Aardsma","2:53","D","26,861","+"
"7","7","Sunday, Apr 11","boxscore","SEA","@","TEX","L","2","9","","2-5","3","3.0","Feldman","Snell","","3:03","D","26,846","-"
"8","8","Monday, Apr 12","boxscore","SEA","","OAK","L","0","4","","2-6","4","4.0","Duchscherer","Rowland-Smith","","2:20","D","45,876","--"
"9","9","Tuesday, Apr 13","boxscore","SEA","","OAK","W","3","0","","3-6","3","3.0","Fister","Ziegler","Aardsma","2:21","N","18,043","+"
"10","10","Wednesday, Apr 14","boxscore","SEA","","OAK","W","4","2","","4-6","3","2.0","Vargas","Gaudin","Aardsma","2:45","N","15,978","++"
"11","11","Friday, Apr 16","boxscore","SEA","","DET","W","11","3","","5-6","3","2.5","Hernandez","Bonderman","","2:57","N","39,999","+++"
"12","12","Saturday, Apr 17","boxscore","SEA","","DET","W","4","2","","6-6","2","2.5","League","Verlander","Aardsma","2:35","N","31,647","++++"
"13","13","Sunday, Apr 18","boxscore","SEA","","DET","L","2","4","","6-7","2","2.5","Scherzer","Snell","Valverde","3:01","D","30,419","-"
"14","14","Monday, Apr 19","boxscore","SEA","","BAL","W","8","2","","7-7","2","2.0","Fister","Bergesen","","2:24","N","14,528","+"
"15","15","Tuesday, Apr 20","boxscore","SEA","","BAL","W","3","1","","8-7","2","1.0","Vargas","Hernandez","Aardsma","2:21","N","15,931","++"
"16","16","Wednesday, Apr 21","boxscore","SEA","","BAL","W","4","1","","9-7","1","Tied","Hernandez","Millwood","","2:08","N","18,401","+++"
"17","17","Friday, Apr 23","boxscore","SEA","@","CHW","L-wo","6","7","","9-8","2","1.5","Thornton","Lowe","","2:57","N","24,653","-"
"18","18","Saturday, Apr 24","boxscore","SEA","@","CHW","L-wo","4","5","","9-9","2","1.5","Jenks","Aardsma","","2:34","D","25,253","--"
"19","19","Sunday, Apr 25","boxscore","SEA","@","CHW","L","2","3","","9-10","3","2.5","Danks","League","Jenks","2:14","D","28,274","---"
"20","20","Monday, Apr 26","boxscore","SEA","@","KCR","L","1","3","","9-11","3","3.0","Davies","Hernandez","Chen","2:46","N","11,391","----"
"21","21","Tuesday, Apr 27","boxscore","SEA","@","KCR","W","3","2","","10-11","3","2.0","Kelley","Rupe","Aardsma","3:05","N","14,969","+"
"22","22","Wednesday, Apr 28","boxscore","SEA","@","KCR","W","6","5","","11-11","3","1.0","League","Thompson","Aardsma","2:46","D","13,206","++"
"23","23","Friday, Apr 30","boxscore","SEA","","TEX","L","0","2","12","11-12","3","0.5","Francisco","League","Feliz","3:14","N","34,055","-"
"24","24","Saturday, May 1","boxscore","SEA","","TEX","L","3","6","","11-13","4","1.5","Harrison","Hernandez","Francisco","3:14","D","30,225","--"
