"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Drew Hutchison, L (1-2)","7","5","4","4","1","5","0","3.82","27","97","62","43","8","11","9","12","5","0","55","","","-0.223","1.15","-0.6"
"Todd Redmond","1","1","0","0","0","0","0","2.45","4","20","15","14","1","0","1","3","2","0","","0","0","0.013","0.21","0.5"
