"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brandon Morrow","5","11","3","3","1","2","0","5.93","24","102","68","46","9","13","12","9","7","0","34","","","-0.109","1.61","-0.8"
"Steve Delabar, H (6)","1","2","0","0","0","1","0","3.86","6","21","16","9","5","2","3","1","1","0","","0","0","0.067","2.00","0.4"
"Brett Cecil, H (8)","2","1","0","0","0","3","0","4.38","7","31","22","12","6","4","3","1","1","0","","0","0","0.150","1.06","0.9"
"Sergio Santos, BS (3), L (0-2)","0.2","3","3","3","0","1","2","10.61","5","15","10","7","2","1","0","4","2","0","","0","0","-0.923","2.06","-2.7"
