"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Miguel Gonzalez, L (6-7)","6.1","6","2","2","0","3","1","3.75","25","85","57","33","4","20","7","15","7","0","56","","","0.011","0.77","0.7"
"Brad Brach","0.2","0","0","0","0","0","0","2.54","2","12","10","7","0","3","1","1","0","0","","1","0","0.040","1.00","0.5"
"Brian Matusz","1","0","0","0","0","1","0","3.92","4","19","13","7","4","2","2","0","0","0","","0","0","0.027","0.39","0.5"
