"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"David Price, W (18-6)","6","8","3","3","4","7","1","2.84","30","107","64","40","12","12","7","12","4","0","47","","","-0.056","0.87","0.2"
"Mike Ekstrom","1","1","0","0","0","0","0","3.77","3","10","6","5","1","0","2","1","1","0","","0","0","0.007","0.17","0.5"
"Jake McGee","1","0","0","0","0","1","0","3.00","3","15","10","6","2","2","0","2","0","0","","0","0","0.004","0.05","0.5"
"Andy Sonnanstine","1","0","0","0","0","0","0","4.58","3","8","6","4","0","2","1","2","1","0","","0","0","0.001","0.02","0.5"
