"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Wade Davis, W (1-1)","6","2","0","0","3","6","0","2.65","22","86","55","29","5","21","9","4","2","0","71","","","0.208","0.71","3.1"
"Mike Ekstrom","2","2","0","0","1","2","0","10.13","9","44","28","17","3","8","1","5","3","0","","0","0","0.001","0.01","1.0"
"Andy Sonnanstine","1","0","0","0","0","2","0","2.89","3","10","7","3","2","2","0","1","0","0","","0","0","0.000","0.00","0.5"
