"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"David Price, W (10-2)","5","8","3","2","3","7","0","2.31","27","113","73","38","9","26","10","7","2","0","45","","","0.002","1.19","-0.6"
"Grant Balfour","1","2","0","0","0","2","0","1.91","5","20","14","3","4","7","2","1","0","0","","0","0","0.035","1.42","0.5"
"Lance Cormier","2","3","1","1","1","0","1","3.90","10","45","32","22","2","8","3","6","2","0","","0","0","0.007","0.15","-0.0"
"Andy Sonnanstine","1","0","0","0","0","0","0","4.02","3","9","7","4","0","3","1","2","0","0","","0","0","0.003","0.04","0.5"
