"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Matt Garza","6.1","10","7","7","0","5","4","4.36","29","99","66","45","8","13","9","15","5","0","30","","","-0.289","0.72","-3.2"
"Randy Choate, H (8)","0.1","1","0","0","0","0","0","6.46","2","9","4","3","0","1","1","1","0","0","","1","1","-0.060","1.94","-0.6"
"Joaquin Benoit, H (8)","1.1","0","0","0","0","1","0","0.88","4","12","7","3","2","2","2","1","1","0","","1","0","0.139","1.32","0.7"
"Rafael Soriano, BS (2)","1","3","2","2","1","1","0","2.08","7","26","17","13","2","2","2","3","1","0","","0","0","-0.411","3.50","-1.5"
"Grant Balfour","2","1","1","1","0","2","0","2.20","7","35","23","15","4","4","1","4","1","0","","0","0","0.028","2.04","0.4"
"Dan Wheeler, BS (2)","1","0","0","0","1","0","0","2.93","4","13","8","5","3","0","1","2","0","0","","1","1","-0.059","5.35","0.1"
"Lance Cormier, L (3-2)","0.1","1","1","1","1","0","0","4.50","3","6","2","2","0","0","2","0","0","0","","0","0","-0.364","2.87","-1.0"
