"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Swisher  RF","3","1","1","0","1","1","4",".230",".361",".373",".734","16","7","-0.013","0.92","0.046","-0.059","-0.0","1","0","2B"
"Curtis Granderson  CF","4","0","0","0","0","3","4",".280",".356",".598",".954","17","13","-0.119","1.13","0.000","-0.119","-1.2","4","0",""
"Mark Teixeira  1B","3","0","1","1","1","0","4",".252",".367",".544",".911","23","11","0.013","0.70","0.056","-0.043","0.6","7","0",""
"Alex Rodriguez  3B","4","0","0","0","0","1","4",".278",".360",".498",".858","17","9","-0.083","0.78","0.000","-0.083","-0.7","0","2",""
"Robinson Cano  2B","4","0","1","0","0","0","4",".289",".333",".513",".847","16","11","-0.055","0.75","0.011","-0.066","-0.4","2","2",""
"Russell Martin  C","3","0","0","0","1","0","4",".234",".343",".423",".766","19","11","-0.009","0.77","0.047","-0.057","-0.3","4","1",""
"Eduardo Nunez  SS","3","0","1","0","0","0","3",".243",".293",".386",".679","12","7","0.016","0.60","0.039","-0.023","0.1","1","0",""
"Jorge Posada  PH","1","0","0","0","0","1","1",".225",".315",".376",".692","4","3","-0.047","2.00","0.000","-0.047","-0.3","","",""
"Brett Gardner  LF","3","0","1","0","1","0","4",".287",".367",".426",".792","19","11","0.035","1.00","0.078","-0.043","0.1","5","0",""
"Freddy Garcia  P","0","0","0","0","0","0","2","","","","","2","2","-0.042","1.43","0.000","-0.042","-0.4","0","3","2·SH"
"Andruw Jones  PH","1","0","0","0","0","1","1",".208",".288",".403",".690","6","3","-0.020","0.82","0.000","-0.020","-0.2","","",""
"Luis Ayala  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Dickerson  PH","1","0","0","0","0","1","1",".313",".389",".438",".826","3","3","-0.070","2.79","0.000","-0.070","-0.4","","",""
