"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  LF","4","0","0","0","0","1","4",".286",".363",".432",".794","14","10","-0.069","0.91","0.000","-0.069","-0.9","2","0",""
"Curtis Granderson  CF","2","1","0","0","2","1","4",".278",".356",".584",".940","18","7","-0.027","0.69","0.028","-0.055","0.0","4","0",""
"Mark Teixeira  1B","4","0","0","0","0","2","4",".246",".357",".522",".880","20","15","-0.076","0.74","0.000","-0.076","-1.0","5","0",""
"Alex Rodriguez  3B","4","0","2","1","0","1","4",".296",".375",".510",".885","9","7","0.012","0.91","0.063","-0.051","1.3","0","2","2B"
"Nick Swisher  RF","3","1","1","1","1","1","4",".235",".364",".393",".757","12","6","0.141","0.86","0.165","-0.024","0.9","4","0","HR"
"Russell Martin  C","4","0","0","0","0","1","4",".233",".342",".407",".750","20","10","-0.102","1.02","0.000","-0.102","-1.1","4","1",""
"Eduardo Nunez  SS","2","0","0","0","0","0","2",".241",".290",".379",".670","12","8","-0.048","0.96","0.000","-0.048","-0.4","0","3",""
"Robinson Cano  PH-2B","2","0","1","0","0","0","2",".299",".344",".520",".864","6","4","0.078","0.76","0.078","0.000","1.1","1","0",""
"Ramiro Pena  2B-SS","4","0","0","0","0","1","4",".143",".200",".357",".557","12","8","-0.120","1.26","0.000","-0.120","-1.4","4","4",""
"Brian Gordon  P","1","0","0","0","1","1","2",".000",".500",".000",".500","7","3","0.029","0.80","0.043","-0.014","0.3","0","1",""
"Boone Logan  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Cory Wade  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jorge Posada  PH","1","0","0","0","0","0","1",".225",".321",".390",".711","1","1","-0.083","3.29","0.000","-0.083","-0.8","","",""
"Hector Noesi  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Luis Ayala  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Dickerson  PH","1","0","0","0","0","1","1",".294",".368",".412",".780","4","3","0.000","0.00","0.000","0.000","-0.3","","",""
