"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Justin Verlander, W (9-5)","7","6","4","4","2","6","0","4.02","30","117","74","44","9","21","6","14","6","0","53","","","0.106","0.78","-0.7"
"Phil Coke","1","0","0","0","1","0","0","2.90","4","16","10","5","3","2","2","1","0","0","","0","0","0.007","0.09","0.5"
"Jose Valverde","1","1","0","0","0","1","0","0.56","4","12","10","5","2","3","1","2","1","0","","0","0","0.003","0.05","0.5"
