"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Elvis Andrus  SS","4","0","1","0","0","1","4",".276",".361",".318",".679","14","9","-0.001","0.66","0.037","-0.038","-0.2","0","1",""
"Joaquin Arias  SS","1","0","0","0","0","1","1",".277",".292",".351",".643","3","3","0.000","0.00","0.000","0.000","-0.7","0","0",""
"Julio Borbon  CF","5","0","0","0","0","2","5",".266",".301",".344",".646","17","13","-0.068","0.58","0.000","-0.068","-1.5","5","0",""
"Josh Hamilton  DH","3","1","0","0","0","2","4",".359",".411",".629","1.041","13","8","-0.073","0.52","0.000","-0.074","-0.5","","","HBP"
"Vladimir Guerrero  RF","4","0","1","0","0","0","4",".297",".346",".492",".838","12","7","-0.026","0.47","0.015","-0.041","-0.4","0","0","2B"
"Brandon Boggs  RF","0","0","0","0","0","0","0",".000",".250",".000",".250","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"David Murphy  LF","3","0","1","1","1","1","4",".275",".343",".426",".769","18","8","-0.013","0.41","0.015","-0.027","0.8","4","0",""
"Jorge Cantu  3B","3","0","1","0","1","2","4",".265",".314",".405",".719","16","9","0.000","0.41","0.022","-0.022","-0.4","0","0",""
"Bengie Molina  C","3","0","0","0","1","1","4",".245",".299",".332",".631","14","8","-0.055","0.51","0.000","-0.055","-0.5","8","1",""
"Mitch Moreland  1B","3","0","0","0","0","3","4",".268",".388",".366",".754","19","14","-0.039","0.40","0.001","-0.040","-0.1","4","1","HBP"
"Andres Blanco  2B","4","0","2","0","0","0","4",".242",".307",".275",".582","16","11","0.045","0.51","0.051","-0.005","0.2","1","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Tommy Hunter  P","","","","","","","","","","","","","","","","","","","1","0",""
"Matt Harrison  P","","","","","","","","","","","","","","","","","","","0","0",""
"Pedro Strop  P","","","","","","","","","","","","","","","","","","","0","0",""
"Darren O'Day  P","","","","","","","","","","","","","","","","","","","0","0",""
