"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Miles Mikolas","5","8","3","3","1","6","1","7.48","25","98","64","38","7","19","7","10","7","0","44","","","-0.175","1.10","-1.1"
"Roman Mendez","1","0","0","0","1","0","0","1.33","4","15","7","3","1","3","1","2","0","0","","2","1","0.030","0.84","0.8"
"Phil Klein","1","0","0","0","3","1","0","2.35","6","20","8","4","1","3","2","0","0","0","","0","0","0.083","2.91","0.4"
"Shawn Tolleson","1.2","1","0","0","1","3","0","3.00","7","30","19","9","4","6","1","2","0","0","","0","0","0.194","2.08","0.8"
"Neal Cotts, L (2-7)","1","1","1","0","0","1","0","3.48","5","23","15","11","3","1","2","2","1","0","","0","0","0.052","2.04","0.1"
"Neftali Feliz","0","1","0","0","0","0","0","2.33","1","4","3","1","0","2","1","0","0","0","","2","1","-0.395","4.28","-1.1"
