"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Colby Lewis, L (4-4)","5.2","9","6","5","2","5","1","5.44","27","97","64","39","5","20","7","13","4","0","32","","","-0.384","0.98","-3.5"
"Robbie Ross","2.1","6","3","2","0","0","0","4.94","13","34","24","18","1","5","7","6","1","0","","1","0","-0.013","0.09","-1.8"
