"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Eduardo Rodriguez, L (6-5)","5","9","8","8","1","2","1","4.83","25","92","58","39","4","15","11","11","8","0","18","","","-0.593","0.89","-5.6"
"Ryan Cook","0.1","4","4","4","0","1","0","14.29","5","18","12","8","0","4","3","1","1","0","","1","1","-0.038","0.25","-2.5"
"Robbie Ross","1.2","4","2","2","0","3","1","4.14","9","27","20","9","6","5","3","3","2","0","","2","2","-0.008","0.02","-2.7"
"Tommy Layne","1","0","0","0","1","2","0","3.67","4","22","11","5","1","5","1","0","0","0","","0","0","0.000","0.00","0.5"
