"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Henry Owens","5","5","2","1","4","6","0","4.03","24","108","65","28","15","22","3","11","4","0","53","","","-0.031","0.97","0.2"
"Heath Hembree","1","1","0","0","0","1","0","5.40","4","14","9","3","4","2","0","3","1","0","","0","0","0.025","0.46","0.4"
"Robbie Ross, H (11)","0.1","0","0","0","0","0","0","3.81","1","6","3","1","0","2","0","1","1","0","","0","0","0.047","1.91","0.2"
"Alexi Ogando, BS (4)","0.1","1","1","1","3","0","0","3.83","5","24","10","4","2","4","0","2","1","0","","0","0","-0.324","4.04","-1.5"
"Jean Machi","1.1","0","0","0","0","1","0","5.32","4","15","11","6","2","3","0","3","3","0","","3","0","0.214","2.21","1.2"
"Tommy Layne, W (1-1)","1","0","0","0","1","0","0","4.20","3","10","5","3","1","1","2","0","0","0","","0","0","0.125","2.24","0.4"
"Junichi Tazawa, H (15)","0.2","1","1","1","4","0","0","3.79","6","28","11","7","0","4","2","0","0","0","","0","0","-0.130","1.26","-1.3"
"Craig Breslow, S (1)","0.1","0","0","0","0","0","0","4.25","1","5","3","2","0","1","0","1","0","0","","3","0","0.163","6.72","0.7"
