"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Rick Porcello","5","9","3","3","1","3","0","4.50","24","101","64","39","7","18","5","15","11","0","39","","","-0.160","1.04","-0.6"
"Alexi Ogando","1","2","0","0","0","1","0","3.07","5","16","13","9","1","3","2","2","2","0","","0","0","0.046","0.89","0.5"
"Craig Breslow, BS (3)","0.2","2","1","1","0","1","0","3.24","4","11","9","7","2","0","1","2","1","0","","0","0","-0.186","2.52","-0.7"
"Junichi Tazawa","0.2","0","0","0","0","1","0","1.72","2","8","6","3","2","1","1","0","0","0","","1","0","0.086","1.64","0.5"
"Tommy Layne","1","0","0","0","1","0","0","3.12","4","11","7","5","1","1","1","2","1","0","","0","0","0.062","1.60","0.2"
"Koji Uehara","0.2","0","0","0","0","0","0","2.00","2","5","4","3","0","1","0","2","0","0","","1","0","0.133","2.59","0.5"
"Matt Barnes, W (1-0)","2","0","0","0","1","1","0","1.69","7","27","17","12","2","3","0","5","1","0","","0","0","0.330","2.78","1.0"
